Potential_Customer,C_ID,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income
1,00041482,$5.00 ,7,17,4,11,$5.00 ,$5.00 ,$3.41 ,$5.00 ,18,125,11,30,60,6,16,28,A,1,72,F,H,"$35,460.00 "
1,00041545,$5.00 ,4,19,2,9,$5.00 ,$6.50 ,$5.79 ,$7.00 ,15,105,13,29,64,5,12,25,S,1,,M,U,$0.00 
0,00041512,,2,8,2,4,$20.00 ,$20.00 ,$17.63 ,$20.00 ,19,52,14,36,50,6,17,19,A,0,34,F,H,"$61,471.00 "
1,00041537,$50.00 ,6,7,3,3,$15.00 ,$15.83 ,$14.29 ,$16.67 ,17,44,13,31,37,6,15,15,A,1,36,F,U,$0.00 
1,00190626,$10.00 ,2,14,2,11,$10.00 ,$14.00 ,$8.79 ,$14.00 ,22,130,12,31,73,6,16,31,S,1,68,M,U,"$59,625.00 "
1,00041569,$18.00 ,3,6,1,2,$18.00 ,$14.33 ,$10.00 ,$16.00 ,17,53,15,36,45,6,16,18,A,0,72,F,H,"$82,495.00 "
0,00011048,,5,12,4,7,$10.00 ,$10.00 ,$7.92 ,$10.00 ,17,65,19,35,68,6,15,19,A,0,73,F,H,"$82,495.00 "
1,00041604,$10.00 ,3,13,2,8,$12.00 ,$10.67 ,$8.31 ,$11.00 ,17,81,8,20,41,4,10,15,S,1,73,F,H,"$55,485.00 "
0,00041614,,3,6,2,5,$20.00 ,$18.67 ,$16.17 ,$19.00 ,21,112,13,29,54,6,14,22,A,0,36,M,H,"$43,639.00 "
0,00041347,,2,4,1,1,$15.00 ,$20.00 ,$20.00 ,$25.00 ,18,35,14,32,32,6,15,13,A,0,,U,U,$0.00 
1,00040786,$5.00 ,3,16,1,9,$5.00 ,$5.67 ,$11.38 ,$5.00 ,18,91,13,31,59,5,13,22,S,1,72,M,H,$0.00 
0,00013004,,4,25,2,12,$10.00 ,$10.00 ,$9.48 ,$10.00 ,16,105,25,41,88,5,14,30,A,1,27,F,U,"$36,433.00 "
0,00041661,,2,2,0,0,$15.00 ,$10.00 ,$10.00 ,,15,20,12,19,16,5,5,7,N,0,,F,U,$0.00 
1,00041666,$5.00 ,5,5,4,4,$11.00 ,$11.40 ,$11.40 ,$11.25 ,22,32,12,31,30,6,15,13,A,0,52,F,H,"$45,345.00 "
0,00041699,,4,17,2,12,$10.00 ,$13.00 ,$12.06 ,$16.00 ,18,127,14,35,79,6,16,32,S,1,7,M,U,"$45,345.00 "
1,00057017,$20.00 ,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,23,23,10,17,15,3,6,5,N,0,,F,U,$0.00 
1,00041715,$3.00 ,7,10,2,4,$5.00 ,$3.57 ,$3.30 ,$3.00 ,18,45,12,31,35,6,15,15,A,1,,U,U,$0.00 
1,00011011,$20.00 ,4,18,4,8,$15.00 ,$15.00 ,$12.61 ,$15.00 ,5,75,30,52,90,7,18,25,A,1,71,M,H,"$53,090.00 "
0,00041731,,4,4,2,2,$10.00 ,$10.00 ,$10.00 ,$10.00 ,18,24,13,23,22,6,11,9,N,0,65,F,H,"$60,060.00 "
0,00041922,,2,2,1,1,$60.00 ,$55.00 ,$55.00 ,$60.00 ,16,20,14,21,20,6,9,7,N,0,,U,U,$0.00 
1,00041936,$13.00 ,5,9,3,5,$15.00 ,$13.20 ,$14.44 ,$13.33 ,18,79,10,25,37,4,11,13,A,1,,U,U,$0.00 
0,00041981,,4,17,3,8,$10.00 ,$13.00 ,$8.76 ,$13.33 ,18,123,14,36,79,6,17,33,A,1,36,F,U,"$35,178.00 "
1,00041785,$17.00 ,5,10,3,7,$20.00 ,$14.80 ,$11.20 ,$13.00 ,16,56,15,33,46,5,15,20,S,1,69,F,H,"$62,369.00 "
0,00041834,,3,35,3,21,$10.00 ,$10.00 ,$6.74 ,$10.00 ,26,129,9,30,80,4,14,32,A,1,7,M,U,$0.00 
0,00041839,,6,22,4,12,$10.00 ,$6.83 ,$6.36 ,$6.25 ,18,126,9,26,68,4,13,28,S,1,87,F,H,"$40,993.00 "
1,00041819,$15.00 ,2,2,0,0,$15.00 ,$10.00 ,$10.00 ,,20,32,10,22,23,4,4,7,A,0,49,M,H,"$40,993.00 "
1,00045390,$20.00 ,2,11,0,3,$15.00 ,$15.50 ,$12.27 ,,26,85,10,31,63,5,5,24,S,1,7,F,U,$0.00 
0,00000186,,12,76,4,23,$11.00 ,$10.83 ,$8.82 ,$11.00 ,15,125,28,50,131,10,21,46,S,1,,F,U,$0.00 
1,00041905,$15.00 ,3,20,2,10,$6.00 ,$6.67 ,$6.60 ,$6.00 ,18,111,13,32,73,6,15,28,S,1,,F,U,$0.00 
1,00014638,$60.00 ,2,5,0,0,$50.00 ,$50.00 ,$33.00 ,,25,56,15,32,60,6,6,18,A,1,,M,U,$0.00 
1,00041899,$10.00 ,5,13,3,7,$10.00 ,$10.00 ,$7.85 ,$10.00 ,24,88,11,32,57,6,17,24,A,1,,M,U,$0.00 
0,00041921,,2,2,1,1,$25.00 ,$25.00 ,$25.00 ,$25.00 ,17,20,13,19,18,6,9,7,N,0,69,F,H,"$47,060.00 "
1,00041920,$15.00 ,1,1,0,0,$15.00 ,$15.00 ,$15.00 ,,20,20,10,16,15,4,4,5,F,0,55,M,H,"$47,060.00 "
0,00041986,,1,1,1,1,$50.00 ,$50.00 ,$50.00 ,$50.00 ,16,16,12,17,14,5,7,6,F,0,37,F,H,"$39,703.00 "
0,00042021,,2,2,0,0,$20.00 ,$12.50 ,$12.50 ,,20,31,11,22,22,4,4,7,A,0,39,M,H,"$32,350.00 "
0,00003214,,3,13,1,5,$25.00 ,$16.67 ,$16.38 ,$25.00 ,4,81,30,52,82,7,18,28,A,1,7,M,H,$0.00 
1,00186731,$15.00 ,1,16,1,14,$15.00 ,$15.00 ,$11.13 ,$15.00 ,18,112,9,17,45,2,6,20,E,1,63,F,U,$0.00 
0,00042055,,1,5,0,4,$20.00 ,$20.00 ,$15.20 ,,26,88,9,25,50,4,4,18,A,1,,F,U,$0.00 
1,00045008,$10.00 ,3,10,1,5,$20.00 ,$18.33 ,$10.90 ,$15.00 ,16,65,13,35,54,6,17,21,A,1,51,F,H,"$40,114.00 "
0,00045065,,3,4,3,4,$25.00 ,$19.00 ,$15.50 ,$19.00 ,16,41,13,33,35,6,16,15,A,1,,F,U,"$45,905.00 "
0,00045047,,2,13,1,4,$15.00 ,$15.00 ,$14.31 ,$15.00 ,19,86,13,33,66,6,15,24,S,1,65,F,U,"$45,905.00 "
1,00001292,$15.00 ,3,5,2,2,$7.00 ,$9.00 ,$7.60 ,$10.00 ,18,57,15,31,40,6,14,15,A,1,47,M,H,"$53,046.00 "
1,00045116,$5.00 ,6,23,3,15,$5.00 ,$5.00 ,$4.91 ,$5.00 ,15,130,7,27,73,4,14,31,S,1,84,M,U,"$53,046.00 "
1,00045101,$3.00 ,7,8,6,7,$3.00 ,$4.29 ,$4.13 ,$4.00 ,4,33,13,27,29,7,15,13,S,1,,F,H,"$53,046.00 "
1,00008330,$5.00 ,1,11,0,5,$5.00 ,$5.00 ,$5.73 ,,5,92,24,41,70,4,4,17,A,0,72,F,H,"$43,877.00 "
1,00045134,$12.00 ,4,12,3,8,$12.00 ,$14.25 ,$12.67 ,$15.00 ,18,110,8,25,52,4,13,22,S,1,83,M,U,"$43,877.00 "
0,00041575,,4,11,1,5,$10.00 ,$10.00 ,$10.00 ,$10.00 ,17,105,14,33,64,6,15,26,A,1,86,U,U,$0.00 
1,00002194,$4.00 ,7,15,6,10,$4.00 ,$4.43 ,$4.07 ,$4.50 ,12,63,21,40,59,9,19,25,S,1,37,M,H,"$50,524.00 "
1,00045158,$10.00 ,6,14,4,9,$10.00 ,$9.67 ,$8.50 ,$9.50 ,19,89,13,35,62,6,17,25,S,1,63,F,H,"$50,524.00 "
0,00045313,,3,6,2,3,$15.00 ,$13.67 ,$11.00 ,$15.00 ,20,93,12,29,50,6,13,20,A,0,73,U,U,$0.00 
0,00045305,,3,5,2,3,$53.00 ,$49.67 ,$44.80 ,$51.50 ,22,41,13,35,37,6,17,16,A,0,75,M,U,$0.00 
1,00014388,$10.00 ,8,30,6,17,$4.00 ,$4.75 ,$6.27 ,$4.83 ,20,143,11,30,83,5,15,29,S,1,35,M,U,$0.00 
0,00045327,,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,21,21,8,15,13,3,6,5,F,0,,M,U,$0.00 
1,00187748,$7.00 ,5,8,4,5,$6.00 ,$9.80 ,$8.38 ,$9.50 ,16,52,7,15,23,2,6,9,E,1,,U,U,$0.00 
1,00015017,$18.00 ,4,21,2,12,$12.00 ,$11.00 ,$8.76 ,$11.00 ,17,75,5,13,30,2,6,13,E,1,,F,U,"$46,993.00 "
1,00045356,$8.00 ,6,23,3,10,$8.00 ,$8.00 ,$6.61 ,$8.00 ,18,104,12,33,72,5,15,28,S,1,77,M,H,"$46,993.00 "
1,00045351,$25.00 ,2,4,1,2,$20.00 ,$24.50 ,$26.00 ,$20.00 ,20,52,13,34,45,6,17,20,A,0,68,F,U,$0.00 
0,00012955,,4,15,2,7,$11.00 ,$10.75 ,$8.67 ,$11.50 ,17,86,20,40,71,6,16,23,S,1,70,M,U,$0.00 
1,00045367,$30.00 ,1,1,1,1,$25.00 ,$25.00 ,$25.00 ,$25.00 ,23,23,10,20,19,4,8,7,N,0,32,M,U,$0.00 
0,00045385,,7,12,3,6,$7.00 ,$5.86 ,$4.83 ,$4.33 ,17,57,13,35,46,6,17,19,A,1,,F,U,$0.00 
1,00045551,$15.00 ,2,2,2,2,$15.00 ,$12.50 ,$12.50 ,$12.50 ,16,31,11,25,22,4,10,9,A,0,,U,U,$0.00 
1,00045201,$11.00 ,3,3,1,1,$11.00 ,$7.67 ,$7.67 ,$5.00 ,15,23,11,18,16,5,8,7,N,0,,M,U,$0.00 
1,00042068,$10.00 ,7,8,5,6,$10.00 ,$9.21 ,$8.69 ,$7.90 ,15,41,13,34,36,6,16,15,A,1,79,F,H,"$35,761.00 "
1,00042096,$20.00 ,1,1,0,0,$20.00 ,$20.00 ,$20.00 ,,20,20,10,17,15,4,4,6,F,0,,F,U,"$44,656.00 "
1,00042176,$10.00 ,5,20,2,9,$5.00 ,$6.00 ,$6.10 ,$5.00 ,16,121,7,20,53,4,11,22,S,1,83,F,H,"$49,133.00 "
1,00042165,$10.00 ,3,6,0,1,$19.00 ,$18.00 ,$16.50 ,,18,65,13,34,53,6,6,20,A,0,,M,U,$0.00 
0,00042206,,1,8,1,4,$15.00 ,$15.00 ,$9.38 ,$15.00 ,17,77,13,32,52,6,15,20,A,0,38,F,H,"$63,299.00 "
1,00042291,$15.00 ,2,19,1,9,$15.00 ,$12.50 ,$10.53 ,$10.00 ,19,130,13,35,76,6,17,32,A,1,,M,U,$0.00 
1,00042279,$5.00 ,6,10,4,5,$5.00 ,$6.33 ,$5.60 ,$6.25 ,18,53,12,30,37,6,16,16,S,1,64,F,H,"$34,341.00 "
0,00042336,,4,15,2,9,$6.00 ,$6.25 ,$5.22 ,$6.00 ,17,114,11,31,64,5,14,28,S,1,48,F,U,$0.00 
1,00188778,$20.00 ,3,8,0,5,$20.00 ,$16.67 ,$13.25 ,,5,113,14,34,60,6,6,25,A,0,41,U,U,$0.00 
0,00042342,,4,19,2,14,$0.00 ,$7.00 ,$5.84 ,$8.00 ,14,124,14,31,71,5,12,27,S,1,,F,H,"$33,065.00 "
1,00190562,$10.00 ,4,16,3,9,$10.00 ,$9.25 ,$5.94 ,$10.00 ,15,105,6,22,55,3,11,23,A,1,79,F,U,"$34,943.00 "
1,00042419,$23.00 ,2,14,0,7,$23.00 ,$22.00 ,$9.29 ,,18,130,13,35,75,6,6,32,A,1,82,M,H,"$35,314.00 "
0,00042399,,1,1,1,1,$25.00 ,$25.00 ,$25.00 ,$25.00 ,17,17,11,16,14,5,7,6,F,0,63,F,U,"$35,314.00 "
0,00042444,,9,27,4,11,$6.00 ,$6.22 ,$5.48 ,$5.50 ,18,68,13,35,59,6,17,23,S,1,69,M,H,"$36,042.00 "
0,00042462,,6,16,5,11,$6.00 ,$11.67 ,$9.69 ,$11.60 ,15,114,14,33,65,6,17,29,S,1,46,M,H,"$36,042.00 "
0,00001264,,1,2,1,1,$15.00 ,$15.00 ,$10.00 ,$15.00 ,23,56,8,19,24,3,8,9,N,0,71,M,H,"$36,042.00 "
0,00042344,,2,4,0,1,$16.00 ,$13.00 ,$10.50 ,,20,42,12,32,33,6,6,14,A,0,37,F,H,"$36,042.00 "
0,00042443,,1,9,0,3,$25.00 ,$25.00 ,$18.89 ,,18,67,13,33,56,6,6,21,S,1,,F,U,"$36,042.00 "
0,00042478,,1,3,0,0,$15.00 ,$15.00 ,$12.33 ,,18,52,11,22,31,4,4,11,A,0,73,F,H,"$44,003.00 "
1,00042501,$15.00 ,3,5,1,2,$15.00 ,$9.67 ,$9.80 ,$11.00 ,18,40,12,32,35,6,15,14,A,1,77,F,H,"$32,263.00 "
1,00042509,$12.00 ,2,12,0,7,$10.00 ,$10.00 ,$10.33 ,,18,89,14,33,61,5,5,22,A,1,75,M,H,"$32,263.00 "
1,00042499,$10.00 ,4,6,4,4,$5.00 ,$7.50 ,$6.67 ,$7.50 ,18,33,12,28,28,6,15,13,S,1,68,M,H,"$32,263.00 "
0,00008436,,1,19,1,4,$15.00 ,$15.00 ,$13.26 ,$15.00 ,17,198,16,30,61,8,15,19,A,0,84,F,H,"$40,839.00 "
1,00042543,$20.00 ,4,4,2,2,$14.00 ,$8.75 ,$8.75 ,$8.00 ,18,27,16,29,27,6,12,10,A,1,,M,U,"$34,330.00 "
1,00042548,$11.00 ,2,13,0,9,$11.00 ,$11.00 ,$8.77 ,,18,126,14,33,68,5,5,28,A,1,73,F,H,"$17,589.00 "
0,00042574,,1,10,1,6,$15.00 ,$15.00 ,$11.30 ,$15.00 ,20,101,11,26,63,4,10,26,A,1,68,F,H,"$39,664.00 "
0,00188283,,3,19,1,11,$10.00 ,$8.33 ,$7.53 ,$5.00 ,6,131,22,42,83,7,16,33,A,1,79,F,H,"$39,664.00 "
0,00011543,,3,13,3,5,$20.00 ,$16.33 ,$13.46 ,$16.33 ,17,56,23,43,71,6,17,21,A,1,59,F,H,"$36,879.00 "
1,00042589,$15.00 ,2,4,2,3,$15.00 ,$12.50 ,$9.75 ,$12.50 ,17,53,14,33,41,6,14,15,A,0,69,F,H,"$36,879.00 "
1,00033190,$11.00 ,4,25,2,13,$12.00 ,$10.75 ,$7.16 ,$11.00 ,21,102,14,33,71,6,15,27,S,1,44,F,U,$0.00 
0,00042618,,3,13,1,7,$15.00 ,$11.00 ,$7.00 ,$15.00 ,21,122,13,34,67,6,16,27,A,1,77,F,H,"$55,303.00 "
0,00004300,,5,61,3,17,$15.00 ,$15.40 ,$10.64 ,$16.00 ,15,123,38,56,122,6,14,26,A,1,68,M,U,"$38,464.00 "
1,00042686,$20.00 ,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,21,21,11,18,16,4,7,6,F,0,,F,H,"$46,780.00 "
0,00010895,,2,10,0,2,$25.00 ,$22.50 ,$13.10 ,,18,65,20,37,65,4,4,18,A,0,72,M,H,"$46,780.00 "
1,00042689,$4.00 ,7,7,4,4,$5.00 ,$3.86 ,$3.86 ,$3.50 ,21,34,12,29,30,6,15,13,A,1,,F,U,$0.00 
1,00042724,$25.00 ,2,3,0,1,$17.00 ,$12.00 ,$9.67 ,,26,52,11,24,34,4,4,11,A,0,61,M,U,"$38,632.00 "
1,00042937,$20.00 ,2,7,1,2,$20.00 ,$20.00 ,$15.57 ,$20.00 ,16,104,15,35,60,6,15,21,A,0,50,M,H,"$38,632.00 "
0,00042791,,3,11,1,7,$15.00 ,$11.67 ,$9.27 ,$10.00 ,18,107,14,25,47,6,12,22,S,1,,F,H,"$49,147.00 "
1,00042776,$16.00 ,3,3,3,3,$17.00 ,$14.00 ,$14.00 ,$14.00 ,17,33,12,30,28,6,14,12,A,0,,M,H,"$49,147.00 "
1,00042778,$10.00 ,1,4,0,0,$15.00 ,$15.00 ,$10.00 ,,26,44,9,29,34,4,4,14,A,0,41,F,U,"$49,147.00 "
0,00042856,,1,4,1,3,$30.00 ,$30.00 ,$20.00 ,$30.00 ,19,88,13,23,46,6,10,17,A,0,64,M,H,"$25,380.00 "
1,00042878,$10.00 ,4,8,3,4,$10.00 ,$7.25 ,$6.13 ,$6.33 ,19,41,13,33,37,6,16,15,A,1,75,F,H,"$38,261.00 "
0,00042931,,2,14,0,7,$26.00 ,$26.00 ,$14.86 ,,17,110,14,36,76,6,6,30,A,1,69,F,U,"$53,324.00 "
0,00042907,,2,2,2,2,$15.00 ,$10.00 ,$10.00 ,$10.00 ,24,32,10,25,23,4,10,9,A,0,39,F,U,"$53,324.00 "
1,00042913,$5.00 ,5,10,3,5,$15.00 ,$9.40 ,$7.20 ,$10.00 ,16,56,13,33,50,6,16,19,A,1,51,M,H,"$53,324.00 "
0,00042940,,3,9,3,7,$11.00 ,$10.33 ,$9.22 ,$10.33 ,21,53,12,22,29,5,10,12,S,1,75,F,H,"$174,305.00 "
1,00043492,$12.00 ,2,12,1,10,$13.00 ,$12.00 ,$7.00 ,$11.00 ,18,109,14,29,51,6,13,23,S,1,,F,U,$0.00 
0,00042983,,3,7,2,4,$21.00 ,$22.00 ,$19.14 ,$22.50 ,16,53,13,33,43,6,17,19,S,1,76,M,H,"$50,351.00 "
1,00042997,$7.00 ,5,16,1,6,$7.00 ,$7.40 ,$6.56 ,$7.00 ,19,77,7,27,51,3,13,21,S,1,79,F,H,"$52,313.00 "
1,00043013,$20.00 ,1,5,0,4,$20.00 ,$20.00 ,$12.40 ,,19,93,11,22,50,4,4,18,A,0,75,F,U,"$35,119.00 "
0,00043011,,7,11,4,6,$20.00 ,$14.57 ,$14.45 ,$13.00 ,16,89,14,35,56,6,16,22,A,0,61,M,H,"$35,119.00 "
1,00070144,$15.00 ,3,12,0,6,$21.00 ,$17.00 ,$13.58 ,,20,115,13,34,74,6,6,29,S,1,80,F,U,"$39,015.00 "
1,00043020,$15.00 ,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,24,24,7,17,15,3,7,6,N,0,,F,U,$0.00 
0,00043071,,2,11,2,8,$11.00 ,$11.00 ,$8.45 ,$11.00 ,19,86,13,24,42,6,12,19,A,1,45,F,H,$0.00 
1,00190108,$5.00 ,5,6,4,4,$8.00 ,$6.40 ,$6.00 ,$6.25 ,17,33,4,11,12,2,6,6,E,1,,F,U,$0.00 
0,00189309,,5,18,1,5,$1.00 ,$14.00 ,$8.22 ,$20.00 ,4,64,14,35,53,6,17,21,A,1,73,F,U,"$41,061.00 "
0,00043165,,1,8,1,4,$30.00 ,$30.00 ,$17.13 ,$30.00 ,25,77,11,33,57,6,17,23,A,0,74,M,H,"$41,061.00 "
0,00043187,,3,9,0,2,$20.00 ,$3.67 ,$5.11 ,,18,51,13,34,40,6,6,17,A,0,68,F,H,"$50,021.00 "
0,00069455,,3,16,3,12,$100.00 ,$56.67 ,$18.31 ,$56.67 ,18,112,9,21,59,4,12,25,S,1,86,M,H,"$50,021.00 "
1,00043235,$15.00 ,2,5,1,4,$16.00 ,$15.00 ,$12.80 ,$16.00 ,21,64,12,30,47,6,14,18,A,0,,U,U,$0.00 
1,00043226,$20.00 ,2,2,2,2,$20.00 ,$15.00 ,$15.00 ,$15.00 ,22,29,10,23,22,4,10,9,A,0,75,M,H,"$37,377.00 "
0,00043232,,4,5,3,3,$5.00 ,$10.25 ,$10.60 ,$9.00 ,17,44,12,30,36,6,15,15,A,0,83,F,H,"$37,377.00 "
1,00190408,$7.00 ,3,10,2,6,$10.00 ,$8.33 ,$6.60 ,$10.00 ,19,110,4,12,36,2,6,17,E,1,66,U,U,$0.00 
1,00043010,$25.00 ,2,4,1,1,$25.00 ,$20.00 ,$17.00 ,$25.00 ,22,65,15,35,46,6,15,15,A,0,52,F,H,$0.00 
1,00128975,$15.00 ,7,15,5,7,$11.00 ,$9.29 ,$8.27 ,$9.40 ,16,56,15,36,52,6,17,20,A,1,37,M,H,$0.00 
0,00043549,,1,4,0,1,$15.00 ,$15.00 ,$11.75 ,,18,56,11,28,39,5,5,15,A,0,,M,U,$0.00 
1,00187417,$45.00 ,3,3,2,2,$10.00 ,$10.67 ,$10.67 ,$10.00 ,16,23,5,9,8,1,3,3,E,0,,M,U,$0.00 
1,00043101,$10.00 ,4,19,2,9,$15.00 ,$18.25 ,$19.00 ,$18.00 ,16,109,9,24,62,4,13,27,S,1,48,F,U,$0.00 
1,00043086,$20.00 ,3,3,2,2,$7.00 ,$7.33 ,$7.33 ,$6.00 ,17,24,12,23,21,6,11,9,N,0,72,F,U,$0.00 
1,00043119,$9.00 ,3,4,2,2,$6.00 ,$6.33 ,$6.25 ,$4.50 ,17,28,13,26,26,6,12,10,A,0,,F,U,"$73,831.00 "
0,00043137,,3,8,0,3,$10.00 ,$10.00 ,$9.13 ,,16,72,15,34,52,5,5,19,A,0,57,U,U,$0.00 
1,00043126,$5.00 ,7,8,5,5,$5.00 ,$4.86 ,$4.88 ,$4.60 ,16,32,13,30,29,6,14,12,A,1,48,F,U,$0.00 
0,00004869,,4,10,4,4,$10.00 ,$12.00 ,$13.30 ,$12.00 ,9,114,28,47,64,8,17,18,A,1,77,F,U,$0.00 
1,00043052,$5.00 ,4,9,3,5,$15.00 ,$10.00 ,$8.11 ,$10.00 ,18,64,7,27,41,4,13,17,A,0,43,F,U,$0.00 
1,00043333,$5.00 ,5,9,3,6,$5.00 ,$4.60 ,$4.11 ,$4.33 ,17,50,13,31,38,6,14,15,S,1,72,F,U,$0.00 
1,00043321,$25.00 ,1,1,1,1,$25.00 ,$25.00 ,$25.00 ,$25.00 ,21,21,12,19,17,4,7,6,N,0,74,U,U,$0.00 
0,00043397,,5,6,4,5,$10.00 ,$8.60 ,$8.00 ,$10.00 ,21,28,12,26,26,6,14,12,A,1,62,M,U,$0.00 
1,00042970,$3.00 ,6,14,5,9,$4.00 ,$4.50 ,$4.43 ,$4.40 ,16,65,9,25,42,5,15,19,A,1,,M,U,$0.00 
1,00043001,$15.00 ,1,1,0,0,$15.00 ,$15.00 ,$15.00 ,,15,15,7,9,9,2,2,3,E,0,,F,U,$0.00 
0,00043311,,2,4,1,2,$20.00 ,$15.50 ,$9.75 ,$11.00 ,15,52,10,23,29,3,8,10,E,0,23,M,U,$0.00 
1,00043066,$15.00 ,2,4,0,2,$15.00 ,$13.00 ,$9.50 ,,18,53,12,31,38,6,6,16,A,0,45,M,U,$0.00 
1,00043559,$2.00 ,4,30,1,15,$5.00 ,$4.50 ,$3.57 ,$5.00 ,16,130,12,30,73,5,13,30,S,1,84,M,U,"$73,930.00 "
0,00043562,,1,2,1,1,$10.00 ,$15.00 ,$12.50 ,$15.00 ,18,21,14,22,19,6,10,8,N,0,41,M,H,"$43,692.00 "
1,00043564,$20.00 ,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,24,24,7,17,15,3,7,6,N,0,52,M,H,"$43,692.00 "
0,00126195,,1,1,0,0,$20.00 ,$20.00 ,$20.00 ,,15,15,10,14,12,5,5,6,F,0,47,F,H,"$43,692.00 "
0,00043662,,5,9,1,3,$15.00 ,$15.00 ,$14.56 ,$15.00 ,17,57,14,36,49,6,17,20,A,0,37,M,H,"$34,491.00 "
1,00043663,$10.00 ,6,18,4,7,$3.00 ,$8.33 ,$6.39 ,$7.50 ,15,69,8,19,38,4,12,15,A,0,17,F,H,"$34,491.00 "
0,00185505,,3,21,2,13,$10.00 ,$10.00 ,$9.43 ,$10.00 ,6,128,30,51,97,8,18,38,S,1,,F,U,$0.00 
1,00002809,$25.00 ,2,13,2,11,$10.00 ,$13.50 ,$10.46 ,$13.50 ,17,130,22,32,69,9,13,29,A,1,29,F,H,"$54,028.00 "
1,00043674,$10.00 ,2,14,0,10,$10.00 ,$10.00 ,$5.71 ,,17,130,6,17,38,2,2,13,S,1,,F,U,$0.00 
0,00043748,,1,6,0,2,$25.00 ,$25.00 ,$34.17 ,,25,110,5,13,38,2,2,19,E,0,,F,U,$0.00 
0,00043764,,4,10,3,8,$12.00 ,$13.50 ,$14.70 ,$14.67 ,17,69,15,36,60,6,17,23,S,1,74,M,H,"$50,162.00 "
1,00011348,$5.00 ,2,12,1,5,$17.00 ,$12.50 ,$12.17 ,$17.00 ,17,76,35,54,99,11,20,28,A,1,,M,U,$0.00 
0,00043762,,4,7,2,3,$12.00 ,$14.00 ,$10.86 ,$11.00 ,16,65,15,34,47,6,14,16,A,0,82,M,H,"$50,162.00 "
1,00043781,$10.00 ,3,8,2,5,$5.00 ,$8.33 ,$6.13 ,$8.00 ,16,77,14,25,46,5,9,15,S,1,67,M,H,"$51,488.00 "
1,00043802,$6.00 ,6,24,4,10,$6.00 ,$6.50 ,$8.96 ,$6.50 ,15,81,15,36,74,6,17,26,S,1,78,F,H,"$42,230.00 "
1,00043799,$20.00 ,2,6,1,2,$20.00 ,$16.00 ,$13.17 ,$20.00 ,17,76,13,33,51,6,15,19,A,0,39,F,H,"$42,230.00 "
0,00043862,,5,27,2,12,$12.00 ,$10.40 ,$5.63 ,$10.00 ,18,127,13,35,82,6,17,34,S,1,,F,H,"$42,155.00 "
1,00002235,$12.00 ,6,17,5,9,$25.00 ,$16.67 ,$10.47 ,$16.00 ,6,69,26,47,76,11,22,29,S,1,65,M,H,"$42,155.00 "
0,00006064,,2,13,1,4,$20.00 ,$15.00 ,$12.31 ,$20.00 ,4,119,26,39,74,4,9,13,A,1,,M,H,"$39,689.00 "
1,00043884,$5.00 ,5,21,4,9,$3.00 ,$6.00 ,$5.29 ,$5.75 ,18,111,10,27,67,5,15,28,S,1,65,M,H,"$39,689.00 "
1,00006403,$10.00 ,3,26,3,10,$10.00 ,$10.00 ,$10.12 ,$10.00 ,4,118,37,57,126,6,15,30,A,1,70,M,H,"$50,359.00 "
0,00043952,,2,6,1,5,$18.00 ,$17.00 ,$11.00 ,$16.00 ,26,93,9,28,50,4,12,20,A,1,76,F,H,"$50,359.00 "
1,00043949,$6.00 ,7,14,2,4,$5.00 ,$6.00 ,$6.71 ,$8.00 ,16,86,14,34,63,6,15,23,A,1,78,M,H,"$50,359.00 "
1,00043927,$25.00 ,1,2,1,2,$20.00 ,$20.00 ,$15.00 ,$20.00 ,20,35,10,22,21,4,9,9,A,0,47,M,H,"$50,359.00 "
1,00044009,$20.00 ,1,8,1,3,$20.00 ,$20.00 ,$9.38 ,$20.00 ,18,81,13,31,53,6,14,21,A,1,86,F,H,"$51,648.00 "
1,00043998,$22.00 ,3,4,0,0,$25.00 ,$19.67 ,$16.75 ,,18,44,15,32,35,6,6,13,A,0,76,M,H,"$51,648.00 "
0,00043981,,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,17,17,10,15,13,4,6,5,F,0,39,F,U,"$51,648.00 "
1,00013288,$20.00 ,6,10,5,6,$20.00 ,$17.00 ,$15.30 ,$19.00 ,8,41,29,48,56,6,16,16,S,1,48,F,H,"$57,365.00 "
1,00044060,$100.00 ,2,5,1,2,$30.00 ,$27.50 ,$28.00 ,$25.00 ,26,68,10,31,51,5,15,20,A,0,78,M,U,$0.00 
